# BEAST v1.8.0, r5971
# Generated Tue Apr 19 18:01:20 CEST 2016 [seed=1234]
state	posterior	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	clade0/cluster18.fa.treeModel.rootHeight	clade0/cluster18.fa.kappa	clade0/cluster18.fa.frequencies1	clade0/cluster18.fa.frequencies2	clade0/cluster18.fa.frequencies3	clade0/cluster18.fa.frequencies4	clade0/cluster18.fa.clock.rate	clade0/cluster18.fa.treeLikelihood	clade0/cluster18.fa.coalescent
116000	-1899.799608938929	46.84585713125789	-1946.6454660701868	0.0025171752603954725	0.005925871136334002	0.010480672941450596	0.014980172832504413	0.001740212888588224	0.0016409031228479995	0.002701749908455757	0.012043109193350462	310.7508835336161	0.3711812925007008	0.016052245523172675	3.105776121978773	0.16153206715831905	0.32017604159517155	0.30916642527064875	0.20912546597586062	1.0	-1946.6454660701868	6.159697714276441
117000	-1902.0040013414982	45.23592704393525	-1947.2399283854334	0.004177004014913481	0.012822382361085233	0.015221750985190421	0.01642847638995089	0.0012347530942299493	0.004291366993155073	0.011587283913566204	0.019578074075922665	98.61111993439289	0.8423585905694715	0.016855728872330986	3.105776121978773	0.16671462494590317	0.3285910001004287	0.3039838674830646	0.20071050747060348	1.0	-1947.2399283854334	5.509672210120916
118000	-1895.5312742715626	53.30867459813651	-1948.8399488696991	0.0015801420023409086	0.003671178305812924	0.0018944746876209324	0.0028914289555215383	0.0044224834736366625	0.0028653189693016983	0.004741978196820667	8.040007588636247E-4	20.479826081857297	0.8423585905694715	0.01587639793837059	3.105776121978773	0.16671462494590317	0.2982367351097868	0.3343381324737065	0.20071050747060348	1.0	-1948.8399488696991	6.125992159520246
119000	-1901.2186941229918	47.886878056383814	-1949.1055721793757	0.0018578313006406754	0.007910548890372912	0.01658872699959778	0.005361242322237887	0.004779006165369428	0.005066280359679757	2.7297268527477054E-4	0.010281435398323631	19.193568145204264	0.8695013109883573	0.0128143493505633	3.105776121978773	0.16671462494590317	0.31220140155859316	0.31310079680987735	0.20798317668562624	1.0	-1949.1055721793757	7.207546653851839
120000	-1893.0547703499678	53.32843953429426	-1946.3832098842622	0.0021048445157851995	0.003704764879705351	0.0063437766341075015	0.0065961121443683865	0.0015219773995154967	0.0038332015590744877	0.003483566507993795	0.004875085550040597	22.820317949707032	0.7772006382247503	0.01610305345797966	3.105776121978773	0.16671462494590317	0.31220140155859316	0.3079053329928674	0.21317864050263624	1.0	-1946.3832098842622	6.31918746294511
121000	-1902.4012162912761	46.75368101307229	-1949.1548973043484	0.0017433749956700254	0.005591159432538107	0.006846815007455843	0.01968866484712887	0.0071844454353957605	0.0035572956573039194	5.073269614469274E-4	0.0021327295687290806	9.0560768995152	0.9113693584973632	0.022883741862291376	3.105776121978773	0.18141193692981697	0.31220140155859316	0.27954704717336876	0.22683961433822108	1.0	-1949.1548973043484	4.623864580367743
122000	-1896.3679888696588	51.296293938069525	-1947.6642828077283	0.0017702065748794	0.0034221869155013525	0.0035058159614986114	0.005558177165862489	0.0029230053150463586	0.006661786551420966	0.0030009031819659845	0.004426301704125027	21.284809628267823	0.9156408949696149	0.019169202806769394	3.166515885356398	0.18141193692981697	0.31220140155859316	0.28985327505490055	0.21653338645668932	1.0	-1947.6642828077283	5.869621452760638
123000	-1899.0493923541856	48.40473886659137	-1947.4541312207768	0.0011409308822438833	0.0018676561082875839	0.0028042074209527496	0.005166242069332872	0.008575937078485682	5.765904544387684E-4	0.0045055294908679785	0.004532620230935164	10.701388499635902	0.625242538710553	0.016998117735246523	3.166515885356398	0.18141193692981697	0.31220140155859316	0.28985327505490055	0.21653338645668932	1.0	-1947.4541312207768	5.4745269694901655
124000	-1891.2016224900092	57.31323584212018	-1948.5148583321293	9.914436844299939E-4	0.005580142596634983	0.0030816432326084527	0.002899629302371724	0.00305745594153914	0.0020510646508988314	5.81566276668834E-4	3.819733880132655E-4	39.69244232634961	0.17942464757980803	0.014363119786441175	3.147096777143657	0.18141193692981697	0.31220140155859316	0.28985327505490055	0.21653338645668932	1.0	-1948.5148583321293	6.683098110513983
125000	-1888.4981080838245	59.67832239651249	-1948.1764304803369	7.782596084105348E-4	0.00223757043127464	0.0013606138876416302	0.006211554939618684	9.794970087421498E-4	0.001646432948838734	0.0010919320840788093	0.0016873850923941637	54.690979865336004	0.1567529329175867	0.014717207791822316	3.147096777143657	0.18141193692981697	0.31220140155859316	0.28985327505490055	0.21653338645668932	1.0	-1948.1764304803369	6.435860709336976
126000	-1885.4809182466363	62.90397730174186	-1948.3848955483782	6.249885323899081E-4	0.0017717238986820019	0.001995564980880763	0.0021889825120353316	0.0010784548228515954	4.6753704149866466E-4	0.0013491723311815378	0.0015054530689837895	25.9160811496826	0.040213405988910544	0.01496661881887357	3.147096777143657	0.18141193692981697	0.31220140155859316	0.28985327505490055	0.21653338645668932	1.0	-1948.3848955483782	5.981026270752674
127000	-1893.9060016013084	52.88159131161909	-1946.7875929129275	0.00152394605310178	0.0027349403968444327	0.004004268557265902	0.0062033360222496555	5.731096108951705E-4	0.0014485444212588327	0.0035256720886074422	0.004811174564910975	27.693515549121578	0.011133897578317438	0.017722553597058155	3.147096777143657	0.18141193692981697	0.31220140155859316	0.28985327505490055	0.21653338645668932	1.0	-1946.7875929129275	5.640536998768075
128000	-1896.1386870003996	50.53651839289426	-1946.675205393294	0.002359578283502147	0.013459174548370121	0.01068508520778045	0.009371037002599803	0.0011349888411963161	0.002065607020735864	0.0024768562379406367	0.0034147986120870583	15.795617873017948	0.03927781432879642	0.020617829687941704	3.147096777143657	0.17229826992239147	0.32451552522184207	0.28985327505490055	0.21333292980086588	1.0	-1946.675205393294	5.2887440471446565
129000	-1895.5866694018566	51.48055523792688	-1947.0672246397835	0.001487819124084031	0.00270698606673176	0.010597670078174469	0.005283138299978718	0.00222426211334896	0.002822068433676317	5.629261369383154E-4	0.0070293839945268196	43.17433885610011	0.23258584905071042	0.01768517073550897	3.147096777143657	0.16563133051922066	0.3311824646250129	0.28985327505490055	0.21333292980086588	1.0	-1947.0672246397835	5.898344458097928
130000	-1886.3372232645202	64.48682576647616	-1950.8240490309963	5.177615244526025E-4	0.003554574708761816	0.002255554745447331	0.0013665080194852	5.88132026876658E-4	0.001154340994272642	0.001224829917501771	4.639294036872811E-4	63.42618543165968	0.31242214507275484	0.012041144307562809	3.147096777143657	0.16563133051922066	0.3311824646250129	0.28985327505490055	0.21333292980086588	1.0	-1950.8240490309963	6.880323894155294
131000	-1889.330332597008	57.94167426718969	-1947.2720068641977	4.828953993052037E-4	0.001560100958561303	0.004092935507068978	0.0022572345084091662	0.002374386279181609	6.266084168500633E-4	6.933899848449307E-4	2.660814114856078E-4	171.0264425462528	0.5827617753971625	0.016546082910023237	3.147096777143657	0.16563133051922066	0.3311824646250129	0.28985327505490055	0.21333292980086588	1.0	-1947.2720068641977	5.917084613141597
132000	-1888.5714874523628	61.78523758736596	-1950.3567250397289	2.5166891117004797E-4	4.192728490737178E-4	6.910156510228602E-4	0.0012047147598663556	6.199724055537422E-4	5.37855532112E-4	0.0011782803671807115	7.649983216201591E-4	319.390737651711	0.0839551925791298	0.013219755966825992	3.147096777143657	0.16563133051922066	0.3311824646250129	0.28985327505490055	0.21333292980086588	1.0	-1950.3567250397289	6.141844363565921
133000	-1879.742992186626	67.64755532257311	-1947.3905475091992	3.4535110107016865E-4	5.231638668897303E-4	0.001127016506828717	7.421652208348023E-4	9.299779491028573E-4	4.353432703460835E-4	2.9446324996300533E-4	8.365408167883405E-4	56.34257750377843	0.12216091444015634	0.018021453181105096	3.147096777143657	0.16563133051922066	0.3311824646250129	0.28985327505490055	0.21333292980086588	1.0	-1947.3905475091992	6.036234260343102
134000	-1896.8087820416304	50.42871265413464	-1947.237494695765	0.0015204616218025288	0.008303533983403666	0.0013704795716768126	0.011167796593519652	0.004135120492114316	8.682718720659669E-4	8.617373787051163E-4	0.00260348317037284	63.521641569756035	0.48643844242608003	0.018923928291465313	3.147096777143657	0.18682033918472526	0.3099934559595083	0.28985327505490055	0.21333292980086588	1.0	-1947.237494695765	5.56517503197135
135000	-1895.646292534746	51.834321576723	-1947.4806141114689	0.0015608811981635395	0.007609368367176042	0.0016771695537293892	0.003997562216801464	0.0023546206249477537	6.091278175521385E-4	0.0014688320713220587	0.0032806535478368563	21.83260497188656	0.4887061952585876	0.018523948784201372	3.147096777143657	0.18682033918472526	0.3099934559595083	0.28985327505490055	0.21333292980086588	1.0	-1947.4806141114689	5.111471538310186
136000	-1891.574865716849	55.62229252052637	-1947.1971582373753	0.001412893183575043	0.004194080980330618	0.004568177979171906	0.0025273782157682403	0.0036734590193934487	0.00198228545885451	6.649553284510525E-4	0.00303045650557209	20.72265705632208	0.944899901549735	0.017567426580388214	3.147096777143657	0.18682033918472526	0.3010015979640614	0.29884513305034743	0.21333292980086588	1.0	-1947.1971582373753	5.631100957594274
137000	-1896.5432180688626	51.05789672164742	-1947.60111479051	0.0017102263600940481	0.0022103925160315936	0.004384512813005008	0.01103767181216042	0.0012759221656452918	0.0012377206007582204	9.478784743417986E-4	0.0036769935523018253	6.995279993718438	0.8530811379028325	0.02017880825599853	3.1540151620746797	0.18682033918472526	0.2931888616182487	0.30665786939616013	0.21333292980086588	1.0	-1947.60111479051	4.852502562670226
138000	-1892.4792628365967	55.444957291131836	-1947.9242201277286	0.001109154797563282	0.0023336016449638937	0.003977147264351876	0.003784940713900775	0.0010818291987190623	1.8530975302742168E-4	0.0037969109744608103	0.0045965575963237615	27.7969450868318	0.6827586135401804	0.016455100979747304	3.1540151620746797	0.18682033918472526	0.2931888616182487	0.30665786939616013	0.21333292980086588	1.0	-1947.9242201277286	6.065463472000932
139000	-1902.0453940236303	45.79165648775366	-1947.837050511384	0.0027449791710269064	0.010428890508908278	0.009861837245381583	0.005550142871516869	0.0019423865492884064	0.005165544864295955	0.0012618596592246217	0.011688050285114646	24.77615328500412	0.3141648731067922	0.01912788179574895	3.1540151620746797	0.18682033918472526	0.30182089330162454	0.2980258377127843	0.21333292980086588	1.0	-1947.837050511384	4.62204543601474
140000	-1896.1066755452923	52.300919034377856	-1948.40759457967	8.678500745023442E-4	0.0036395471313066634	0.0014134910465336543	0.002423446084336757	0.002330088476353721	0.001252395607437886	0.005877234197490063	0.0029578946723159815	189.72700960621515	0.5524251167054228	0.020104256371585857	3.1540151620746797	0.18682033918472526	0.28979328218721223	0.2980258377127843	0.22536054091527818	1.0	-1948.40759457967	4.947640441494034
141000	-1897.6720719981104	51.39129492020116	-1949.0633669183114	0.001103386192740778	0.006603987354274871	0.0017027405126865084	0.0019083113285716718	0.002981770025357944	0.0011584061622593406	0.0038689303647160872	0.0025584459974689225	13.617644064826507	0.33183157170827904	0.02007577226144255	3.1540151620746797	0.18682033918472526	0.28979328218721223	0.32201320822138135	0.20137317040668115	1.0	-1949.0633669183114	5.487512738711185
142000	-1892.9092906782314	54.73997217375369	-1947.649262851985	0.001313411625766711	0.006815358913387088	0.0033238628925338835	0.003042285921831316	0.0021547938133558136	4.891438461406593E-4	0.002212571600672809	3.57851379536052E-4	28.46813129664685	0.3690115791458799	0.019510813485245866	3.1540151620746797	0.18682033918472526	0.31320884696639695	0.2877096121270846	0.21226120172179314	1.0	-1947.649262851985	4.829759706230946
143000	-1894.8072988324607	52.775846090227816	-1947.5831449226885	0.0016024950713889505	0.004476866445466007	0.005504451015843818	0.00483149273053342	0.0025316264227776006	0.007422309929918576	0.0033863424410239817	0.005185689996222241	71.65834302976147	0.8380307471593512	0.018622462473015595	3.1540151620746797	0.17448404693493513	0.3103792248982218	0.3207789735861993	0.1943577545806438	1.0	-1947.5831449226885	5.8208209387718135
144000	-1906.481078356135	41.07680746580073	-1947.5578858219358	0.003744485105061292	0.017374274872839254	0.017928500366855032	0.0048370799336724946	0.0072281554942653075	0.0030965388794322018	0.02072372591242559	0.016718110897310758	42.960057598208444	0.35234590401564	0.019472641698311963	3.1540151620746797	0.17448404693493513	0.30988860327134204	0.321269595213079	0.1943577545806438	1.0	-1947.5578858219358	5.596574394754219
145000	-1902.5503626275377	45.351356893744466	-1947.901719521282	0.002678361324208358	0.006450577009824515	0.012123526358300739	0.012279459296611272	0.007957807670677913	0.0039275435175963515	0.005051375036022557	0.010809471367161145	12.950199371798437	0.8910775680679957	0.023430817545968426	3.1540151620746797	0.17448404693493513	0.32241977425255625	0.3087384242318648	0.1943577545806438	1.0	-1947.901719521282	4.280757070748239
146000	-1901.5430725403623	45.64849505475063	-1947.191567595113	0.0016512658061963695	0.005699407714103438	0.011224543125705672	0.0012519980114617767	0.007378620506754741	0.0032308009321623202	0.004961523136083892	0.004477995164644513	199.88906536176185	0.4695230921316835	0.0202221674087391	3.1540151620746797	0.17448404693493513	0.32241977425255625	0.3087384242318648	0.1943577545806438	1.0	-1947.191567595113	4.868848720382365
147000	-1894.018456753105	55.27267247435556	-1949.2911292274607	0.001026206814385487	0.003160201996217278	0.0023563988075384424	0.0023922093597800948	0.002360789566302912	0.004760459549057748	0.00247160137149516	0.004614050439959069	185.59438170997382	0.2774090918834779	0.013645514033587353	3.1540151620746797	0.17448404693493513	0.32241977425255625	0.3087384242318648	0.1943577545806438	1.0	-1949.2911292274607	6.935368000554801
148000	-1894.6293419649173	56.31570310347291	-1950.9450450683903	0.001047218282758445	0.005078661555600791	0.0031890645848518155	0.004293383753189311	0.0024966280026355353	0.0011717044121314377	8.160619831110862E-4	0.0028923808191458683	460.56083222021346	0.8622376524707172	0.012541952162831676	3.1540151620746797	0.16780227078615367	0.32241977425255625	0.3154202003806463	0.1943577545806438	1.0	-1950.9450450683903	7.365534016135115
149000	-1898.3922285734377	49.55912485347469	-1947.9513534269124	0.0032289071298292186	0.018653876371030744	0.01912655145726453	0.011975860772022022	0.003026890876576484	0.007424425247594362	0.009024466036622728	0.003319106990743477	84.57313783936912	0.8683935311221991	0.015509736543346288	3.1540151620746797	0.16780227078615367	0.32241977425255625	0.3154202003806463	0.1943577545806438	1.0	-1947.9513534269124	6.1274856934213355
150000	-1899.0164790954059	51.742986248011775	-1950.7594653434176	0.0023580586184655163	0.009626672332026425	0.010632850252471656	0.0057314463541058595	0.0025262475961683483	6.884102367751132E-4	0.00296281594164568	0.004875675613223177	72.5933209394992	0.845161278298707	0.012708727169660863	3.1540151620746797	0.16657941062862391	0.32241977425255625	0.31664306053817604	0.1943577545806438	1.0	-1950.7594653434176	7.28936400356608
151000	-1906.4986365556497	42.51452248978197	-1949.0131590454316	0.003690551998388055	0.009328363502984311	0.028638707283778212	0.00880765608267162	0.024213209164783915	0.008244409507278647	0.007717493101742253	0.007593261903731267	299.6503959066897	0.7532325885434588	0.022702330891085965	3.1540151620746797	0.1712898975693725	0.32241977425255625	0.28281673945241703	0.22347358872565423	1.0	-1949.0131590454316	5.17751192262628
152000	-1897.356301969753	50.62504622611442	-1947.9813481958674	0.0020153879760941903	0.0037868567184964857	0.012704245517316253	0.004687257082473512	0.005334531622999517	0.003851579666067794	0.0024447451942748426	0.002201240830949556	1799.8210046232564	0.2871426353487406	0.018674149318660103	3.1540151620746797	0.1712898975693725	0.32241977425255625	0.28281673945241703	0.22347358872565423	1.0	-1947.9813481958674	5.93479671443462
153000	-1914.5289012683404	33.19330230940882	-1947.7222035777493	0.01631766216144626	0.0625422993415841	0.025958398904650428	0.061258752244833924	0.04583064106170608	0.0030115606936679854	0.012146113831589084	0.023865866564557556	102.3466270679542	0.775560885484781	0.018782897419346776	3.1540151620746797	0.1712898975693725	0.32241977425255625	0.28276424178780396	0.2235260863902673	1.0	-1947.7222035777493	5.805363437473938
154000	-1895.5282197779	56.53102465025991	-1952.05924442816	0.0017627665592066346	0.003526051331949213	0.0034278562606811997	0.009522772403426638	0.004789740719954716	0.00247818817240809	0.0012705700042333296	0.0042518508132463415	384.7866495229566	0.6455155502549978	0.012112711611953793	3.1540151620746797	0.1712898975693725	0.2918141687011251	0.3133698473392351	0.2235260863902673	1.0	-1952.05924442816	7.572843162150361
155000	-1902.083920432557	46.91910971914779	-1949.003030151705	0.0017956072755599302	0.006144330717289024	0.006179583014934639	0.006906391449206701	0.0018062942437326972	0.0018995955854726248	0.008731490945327287	0.009121284730545345	99.54037361039941	0.4550226110360843	0.023866644557799417	3.7660574933752122	0.18724542491210402	0.29473790370346953	0.3104461123368907	0.20757055904753577	1.0	-1949.003030151705	3.5257699397591784
156000	-1899.2654372888958	48.58194513400503	-1947.8473824229009	0.002701455939853296	0.012510205152566067	0.01278457675460308	0.004694540625563478	0.0030442544781927507	0.002472215194687049	0.010064977551154495	0.005771434076896541	82.78950363743023	0.8474135851512427	0.018017432248323764	3.7660574933752122	0.18724542491210402	0.29473790370346953	0.3104461123368907	0.20757055904753577	1.0	-1947.8473824229009	5.115296665250479
157000	-1902.55715109435	43.29415398262974	-1945.8513050769798	0.004366621769334773	0.003805280820990678	0.010662461694605573	0.022628188243717758	0.007901970041458727	0.0046061706761598925	0.0017758607233049604	0.0073197221143352946	53.61031409139172	0.25444865175430204	0.01865704596928401	3.6694905296684674	0.16344964578599513	0.31853368282957845	0.3104461123368907	0.20757055904753577	1.0	-1945.8513050769798	5.65681383079958
158000	-1897.0278626689949	49.73465795466811	-1946.762520623663	0.0022888728474619326	0.00842235349920804	0.008920670282321219	0.006704943220265153	0.004218458711651345	0.008556814319875207	6.900244283576172E-4	0.004185828920448551	172.03522126045453	0.23295618668307053	0.015157572488484296	3.6694905296684674	0.16344964578599513	0.31853368282957845	0.3104461123368907	0.20757055904753577	1.0	-1946.762520623663	6.386726990653568
159000	-1892.587445504389	53.09354612747145	-1945.6809916318605	0.001202223038542951	0.006344130831471357	0.005304632830739832	0.003353972735588498	3.351927815795959E-4	0.002371524353302051	5.966462774173796E-4	0.003173648951915194	37.84215989773295	0.34410577828385497	0.020411894176520142	3.6694905296684674	0.1672583971720431	0.31853368282957845	0.3066373609508427	0.20757055904753577	1.0	-1945.6809916318605	5.062958896247048
160000	-1885.8832903317011	60.73598720854347	-1946.6192775402446	6.08639082066474E-4	0.0032944269793609617	0.0016756913101051555	6.957529519722048E-4	9.799249658477493E-4	0.0017441033047628078	0.0010501941474041392	2.3147728980779997E-4	68.34661867389572	0.4449285203326578	0.015840482162044252	3.6694905296684674	0.15943284900844884	0.31853368282957845	0.3066373609508427	0.21539610721113003	1.0	-1946.6192775402446	6.283199175105902
161000	-1878.4460120199453	68.99812813399149	-1947.4441401539368	2.1357198559595182E-4	8.162393599759521E-4	9.134368902371683E-4	7.272268563900633E-4	7.7715498758762E-4	2.906804119822396E-4	4.4191978154546185E-4	4.428234410333722E-4	52.850210957928574	0.8115167223722144	0.01793322795516552	3.4779394071977263	0.15638625233126502	0.3337508306813083	0.3066373609508427	0.20322555603658404	1.0	-1947.4441401539368	5.560081406301099
162000	-1877.7851627539956	70.33560256215773	-1948.1207653161532	2.0306711208343062E-4	5.361428250014551E-4	7.029190154450696E-4	0.0011534988584045328	5.462803876736149E-4	7.097154571865783E-4	5.516538497502495E-4	1.8050151289761605E-4	60.89518875034204	0.47332401129255114	0.015946992825011132	3.4779394071977263	0.15638625233126502	0.3337508306813083	0.3066373609508427	0.20322555603658404	1.0	-1948.1207653161532	6.182318140662131
163000	-1875.2663815471903	75.47193006058923	-1950.7383116077797	1.0012216804777345E-4	5.59526504176324E-4	3.119083707511836E-4	6.073738045365828E-4	4.057502505695784E-4	2.2913376233823598E-4	1.2781340832443384E-4	6.261699718560285E-5	95.95866149491549	0.4421211404341408	0.012409423090760579	3.4779394071977263	0.15638625233126502	0.3337508306813083	0.3066373609508427	0.20322555603658404	1.0	-1950.7383116077797	6.976118489590598
164000	-1868.4467113937528	80.1837710000795	-1948.6304823938324	8.932267195020732E-5	2.724152057499811E-4	1.3260790427107759E-4	2.0750879992558697E-4	1.309749322533784E-4	2.8296231594092906E-4	1.6870196530536754E-4	9.59846358559579E-5	3.507303518006671	0.873412161188304	0.014806839903176593	3.4779394071977263	0.16116371375418248	0.3337508306813083	0.2902565403229353	0.214828915241574	1.0	-1948.6304823938324	6.580312223046207
165000	-1873.6251721770932	73.69308304063644	-1947.3182552177295	1.2148060713943298E-4	7.223161531542567E-4	3.889390422256013E-4	6.214956204388711E-4	1.618278086910946E-4	1.5252101937706297E-4	1.2735164512265698E-4	7.77580735293638E-4	34.89472865246585	0.08823220938690345	0.01736372791915131	3.4779394071977263	0.16501077937789188	0.2985419437418439	0.3254654272623997	0.2109818496178646	1.0	-1947.3182552177295	6.030715575698696
166000	-1880.0806728059172	67.48820985286234	-1947.5688826587796	1.4999754438410604E-4	0.0015586272101119091	4.047370245142902E-4	3.093476870309263E-4	4.674582671113769E-4	4.0068377831232045E-4	4.8157288748246224E-4	7.575897207669707E-4	64.57240036704239	0.18940339265614275	0.015458014663037567	3.4779394071977263	0.16501077937789188	0.2985419437418439	0.31352190831169835	0.22292536856856593	1.0	-1947.5688826587796	5.98027854969664
167000	-1877.9702443450042	69.66637674471201	-1947.6366210897163	2.6505737609337874E-4	8.009245592517935E-4	0.001063475519430608	6.81162698470553E-4	8.536529882940877E-4	3.2357958738603635E-4	1.714313965674605E-4	6.548028688570889E-4	12.232666718649991	0.8299840993189709	0.01768937379057678	3.4779394071977263	0.16501077937789188	0.2985419437418439	0.31352190831169835	0.22292536856856593	1.0	-1947.6366210897163	4.959363344992934
168000	-1875.6859445825226	78.93639175999425	-1954.6223363425167	6.932665892332779E-5	4.4618907795936693E-4	5.96282893530275E-4	4.1148655985373506E-4	2.93902203695968E-4	1.1094905882180349E-4	8.670624852058457E-5	9.807025976715843E-5	79.75174162502238	0.46751351675943503	0.012094054771327602	3.4779394071977263	0.1487337790637772	0.290423242782283	0.32164060927125926	0.23920236888268062	1.0	-1954.6223363425167	7.011697351930669
169000	-1882.4663756792204	65.00898639921814	-1947.4753620784386	3.461851817196257E-4	0.00115036925257382	3.7217694255582874E-4	0.0013768012857470113	0.001050873378945136	1.207010226093055E-4	2.6812190666836588E-5	3.449902353000934E-4	49.907416428759646	0.1754613419232744	0.017756373320061105	3.4779394071977263	0.17002820185580772	0.290423242782283	0.32164060927125926	0.2179079460906501	1.0	-1947.4753620784386	5.796235590104096
170000	-1894.3811451192016	56.09142190018234	-1950.4725670193839	6.558423158224602E-4	0.0017088370491191152	9.637318323917042E-4	0.0027196696321577433	0.0057607769953247874	0.0011692345767411343	9.616919236496663E-4	2.4256269249272607E-4	38.893810532080174	0.3050426737705582	0.01326290825236471	3.4779394071977263	0.18687273178500186	0.290423242782283	0.3047960793420651	0.2179079460906501	1.0	-1950.4725670193839	6.533740842796597
171000	-1896.8127797556724	52.111173506514476	-1948.9239532621868	8.044770911266787E-4	0.00406967267094862	0.006531074225075486	0.0029278022923497735	6.330911405565995E-5	0.002625304192177731	0.0028802167298954914	0.002900338778070175	81.83327294708629	0.1755274489250591	0.015125960947237333	3.4779394071977263	0.18687273178500186	0.290423242782283	0.3047960793420651	0.2179079460906501	1.0	-1948.9239532621868	6.3921151098662525
172000	-1899.4731666976836	48.57920294266686	-1948.0523696403504	0.0016121915058435344	0.003090225287036831	0.004885993674850141	0.00565314900095695	0.003559460341593493	0.0023641963889765136	0.005601236383454154	0.003644292464425113	424.2334670114979	0.16458767791650672	0.01753309357460695	3.4779394071977263	0.17523689497656766	0.290423242782283	0.30396009540432856	0.23037976683682082	1.0	-1948.0523696403504	5.454305438896377
173000	-1898.174780116993	55.726010365924445	-1953.9007904829173	0.001432450215859794	0.0051382050653903085	0.003443874273250513	0.003964289150568778	0.0038693174678850694	9.005405951156246E-4	0.0010708947605215604	0.005818898451280621	695.2793509232786	0.10351007768582583	0.010351972493070289	3.4779394071977263	0.17523689497656766	0.290423242782283	0.3106744878049068	0.22366537443624254	1.0	-1953.9007904829173	7.733322260561895
174000	-1897.9432960280074	50.01482139606396	-1947.9581174240714	0.001404353523463818	0.0034377673080520864	0.005888890705469351	0.00951927865661336	0.0030880691471108055	0.0024147493989614957	0.00562445100722288	0.0045516100999032924	977.4987649733982	0.15623215947671804	0.016880827144353683	3.4779394071977263	0.17523689497656766	0.290423242782283	0.31514751591900503	0.21919234632214432	1.0	-1947.9581174240714	6.156274963305489
175000	-1900.5406461525536	48.19406439058446	-1948.7347105431381	0.0014935137657613891	0.0029451973029792325	0.007160774635011974	0.0057461660777365624	0.0045025789031414975	0.0068591494840206	0.0027544640524172284	0.009932927508706543	1861.3499503464234	0.18420998471660052	0.014187351442697905	3.4779394071977263	0.15880148577670147	0.3250781168466302	0.2952629650560565	0.22085743232061184	1.0	-1948.7347105431381	6.550047164920316
176000	-1904.6022551611202	42.59634198924421	-1947.1985971503643	0.004597017520392678	0.005337459377040943	0.024402938229122893	0.004603335943429101	0.0072643936800122055	0.013088469025017965	0.004317288391647942	0.006928369181154911	1246.0033104144484	0.7342403255292526	0.020812750570723862	3.4779394071977263	0.17486626951256942	0.3250781168466302	0.2952629650560565	0.20479264858474389	1.0	-1947.1985971503643	4.817050917472088
177000	-1901.3210088613691	46.077023717475086	-1947.3980325788443	0.0034596444209542333	0.0056513361163391075	0.005524222389638509	0.0166515817932634	0.009649869907213891	0.0027773538704949034	0.004729179549370313	0.0033427140773732472	265.6857299234602	0.6820078482958907	0.017383572901616517	3.4779394071977263	0.17486626951256942	0.3250781168466302	0.2952629650560565	0.20479264858474389	1.0	-1947.3980325788443	5.6562819002278015
178000	-1902.062959188988	46.47598750395613	-1948.5389466929441	0.003675265755527699	0.015053647865099896	0.01331852024516182	0.0066808087978314995	0.007665365719307141	0.0015391430295661282	0.00530940132482012	0.0010596647627073455	60.14269592196312	0.9147310988187332	0.018870012255809927	2.9882918875297664	0.17486626951256942	0.29775749708765725	0.3225835848150294	0.20479264858474389	1.0	-1948.5389466929441	5.78376986858003
179000	-1909.875744708796	39.64490626340637	-1949.5206509722025	0.004267372782276948	0.01545322112801703	0.018870562613296844	0.00895244357334314	0.008262431459572712	0.03334129003645036	0.0037722934376108086	0.020559058807961307	188.2588439238922	0.7127912809785746	0.018278529843825594	2.9882918875297664	0.17486626951256942	0.29775749708765725	0.3225835848150294	0.20479264858474389	1.0	-1949.5206509722025	6.202104161175704
180000	-1911.3340686995034	36.93543989304172	-1948.2695085925452	0.006060876896042774	0.07879889516574226	0.011490461949325247	0.020919360505878472	0.006681037294312909	0.0069337130623446175	0.0029926685149221114	0.009141084447126009	450.369850440646	0.7016741040145762	0.020573620209629766	2.9882918875297664	0.16492184177211255	0.29775749708765725	0.3069629928396047	0.23035766830062543	1.0	-1948.2695085925452	5.032491270573024
181000	-1921.234037829206	27.767383552535215	-1949.0014213817412	0.04005971818257147	0.2182649393865567	0.16487651489669403	0.12023774828616016	0.07468464581766883	0.057365667463403804	0.03030429369532817	0.028142409049281874	110.69044603736559	0.9839566416067602	0.01823426959286136	2.9882918875297664	0.16492184177211255	0.29775749708765725	0.3069629928396047	0.23035766830062543	1.0	-1949.0014213817412	6.1268868904548075
182000	-1915.2852334325398	34.226694438579166	-1949.511927871119	0.018101519728873087	0.0682002912822825	0.10742631692575656	0.14716279313962083	0.05605770788956236	0.01472169865130245	0.01962959681645268	0.013675749085574689	164.02862753923912	0.9839566416067602	0.01860619083987698	2.7366029468641315	0.1655682745026272	0.29711106435714263	0.3069629928396047	0.23035766830062543	1.0	-1949.511927871119	6.08716219969226
