it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4
1630000	-53853.347747793276	-606.76150966343175	-44430.292800580733	-8816.2934375491095	0.11438220061923907	0.042130323465511321	0.043971551175983947	0.045965363558920488	0.015556859600100203
1640000	-53791.97142723974	-609.25852570412974	-44374.634794334976	-8808.0781072006357	0.14460830456529022	0.036688523254142534	0.045836170685553609	0.042891081095103548	0.017713995248922709
1650000	-53793.786135548107	-596.65672250013654	-44391.305540380825	-8805.823872667148	0.12244422693496947	0.046080581717733472	0.049435375010866249	0.035084109086808465	0.016117647185960184
1660000	-53791.052268195752	-601.95272445574767	-44382.728069215707	-8806.3714745242978	0.14059776427315507	0.049709201055455739	0.053947792897811438	0.042638755497720691	0.019836712277439241
1670000	-53806.180607595314	-599.71133785740108	-44395.892666433807	-8810.5766033041073	0.15978020753151814	0.048499920056319507	0.06229003872360217	0.049728545461858988	0.014731776860941015
1680000	-53744.390060024263	-561.71585950940164	-44386.411510106525	-8796.2626904083372	0.16771093573116555	0.056281176430697931	0.053724629581520134	0.037863786384917351	0.012122962097274271
1690000	-53787.908502733255	-596.27612309777021	-44399.260392617522	-8792.371987017963	0.12536963065109552	0.056948547138334284	0.050426392693427809	0.042310227861764554	0.010516611604431713
1700000	-53793.227150053222	-595.55138599601969	-44397.711367780226	-8799.9643962769769	0.14769984704740258	0.052488925132132866	0.060377432074786984	0.034571180662845397	0.0095423718809728181
1710000	-53783.944514528666	-568.86904254185208	-44424.611327951861	-8790.4641440349515	0.11370274198721926	0.048828445572485363	0.078696338225353227	0.033970818003189608	0.015816697650299257
1720000	-53805.370302949006	-592.69079419549041	-44403.894804754644	-8808.7847039988701	0.11354927498311872	0.035921714372371856	0.066585156374465534	0.030130030817328884	0.019232880834600948
1730000	-53859.860806813005	-594.51803432142367	-44442.732299174924	-8822.6104733166576	0.087099243772156873	0.029253469861183955	0.074341992973722903	0.035653463639695113	0.021446930300671217
1740000	-53826.714131639987	-593.40586160396219	-44425.00695869112	-8808.3013113449051	0.092391908955640825	0.03496706129859091	0.079535700940079279	0.041869455426482183	0.021009917158047262
1750000	-53850.084924253853	-602.45036523139652	-44435.122138395687	-8812.5124206267719	0.068608063935963748	0.025812023691679689	0.0834019603686912	0.053162985538608439	0.029571520980951387
1760000	-53798.365004077059	-593.77534429103628	-44389.194198323166	-8815.3954614628528	0.065616204197674041	0.0269254335393674	0.063894935949158155	0.056930946343294007	0.024473813156886719
1770000	-53800.12742979249	-612.91353866413215	-44375.202129584548	-8812.0117615438066	0.057752264072428602	0.038474052719908204	0.064766378414794795	0.057682499986482748	0.024257449490951846
1780000	-53726.929618707094	-610.62420540650317	-44309.52815497759	-8806.7772583230035	0.064007294053405078	0.026306773267347462	0.076856423367326399	0.06295493964909922	0.019949253114431909
1790000	-53768.751470382405	-601.27226477802731	-44352.185221009939	-8815.293984594442	0.062147587571084004	0.026698895894553553	0.11677323416469113	0.052338525131501258	0.023990827259800628
1800000	-53798.963636795132	-600.89920301771178	-44383.868185522726	-8814.1962482546951	0.054125050420122917	0.02948520950470231	0.082548325190387586	0.042938233157282256	0.038283458777873196
1810000	-53733.043530632734	-596.55117285361825	-44342.192970407566	-8794.2993873715532	0.049134702052951895	0.027343352579983288	0.090152401106709357	0.052809124801053542	0.044830318888400153
1820000	-53662.116442052007	-618.87805746577953	-44257.398636783917	-8785.8397478023107	0.059412588009370992	0.027049956975121324	0.077845094649838145	0.050746320448329531	0.066111583583337186
1830000	-53658.414938905109	-601.80053047378317	-44269.188488745705	-8787.4259196856219	0.085286692906005573	0.038855792721939716	0.091158478554050473	0.071649859688374812	0.073198865215605077
1840000	-53704.309809088925	-581.64943572377388	-44331.342412658138	-8791.3179607070124	0.078090746459964097	0.039273177080975837	0.099757200097034662	0.084159915100573496	0.050533644580779843
1850000	-53733.443304633191	-604.83381780943193	-44334.839921451661	-8793.7695653720948	0.087338306181400066	0.031941685058145361	0.071106543350941798	0.098456419182803165	0.049342976820231498
1860000	-53771.852598579724	-595.83046993641756	-44382.370305169563	-8793.651823473745	0.089433855153247491	0.034989998739207336	0.10323413451618613	0.123021053253267	0.045283253050258876
1870000	-53771.597965055546	-583.70863208756771	-44385.404949473181	-8802.4843834947969	0.064441396540686355	0.028918583453033015	0.088523049806997781	0.12707977500173498	0.049034512990766631
1880000	-53816.5114758044	-626.17580210249855	-44392.572858283995	-8797.7628154179038	0.052524516591347194	0.02685798851893843	0.13804072494105923	0.09942867647942745	0.062916574743237946
1890000	-53807.720623787725	-572.96125868955187	-44438.62239028894	-8796.1369748092329	0.065710490391611961	0.037387440268785634	0.1416143082333593	0.08122784794767697	0.074530399122602467
1900000	-53891.57825894111	-605.19505430429263	-44467.401378533665	-8818.9818261031542	0.069274030677879003	0.033530127116667113	0.16599787426714002	0.083398961970238203	0.082665229770936502
1910000	-53849.971566835113	-587.14128252236378	-44450.329421758113	-8812.5008625546325	0.074376098971859705	0.054040865498583869	0.14539554357738627	0.077984349412390089	0.11847128569880758
1920000	-53728.060278057463	-602.93201978125308	-44327.811122786101	-8797.317135490106	0.076143736183175215	0.052151295130044038	0.12340701715390892	0.060200179326398463	0.11937710084070367
1930000	-53761.018912583648	-591.9218020329896	-44372.865995939697	-8796.2311146109641	0.090610818746922436	0.05210382251656439	0.095632203843536462	0.07808854741393477	0.10435900761998686
1940000	-53798.859356445049	-598.16693274140812	-44388.981549124714	-8811.7108745789301	0.080818902212274182	0.04212863388165649	0.087173509979158972	0.075803661134750108	0.11244357492876209
1950000	-53702.470028699245	-581.78157469250755	-44331.592870388224	-8789.0955836185167	0.064048568537430073	0.057457724191238228	0.11266868831302868	0.066864082311399786	0.12182619301563291
1960000	-53822.707840266849	-585.94095114021377	-44433.20055752866	-8803.5663315979764	0.062755381508037	0.05850093486019619	0.096722310671456022	0.06539602164708197	0.13395807213889757
1970000	-53688.598206335868	-597.46584640770925	-44296.443492437989	-8794.6888674901711	0.054389534957793702	0.054198233695854428	0.099224600470751448	0.061186267921833952	0.15506534423154261
1980000	-53776.90504047944	-575.11034473340192	-44396.969232698691	-8804.8254630473457	0.05665594187370028	0.068823191468323205	0.13273628598966089	0.070888326224613857	0.11443616439780643
1990000	-53733.927274710935	-582.97412056150552	-44345.143878181101	-8805.8092759683277	0.058512325598704472	0.05953066944916343	0.16144869575890877	0.085934365904755297	0.086159978253172509
2000000	-53793.863089380349	-612.28179815512328	-44366.200071829277	-8815.3812193959529	0.061787433621225671	0.05429436037459353	0.094664948305664687	0.096042400246590123	0.07112951316919508
2010000	-53848.458572114054	-594.15007200286243	-44434.127903186833	-8820.1805969243578	0.075103606854558913	0.055631774855290687	0.082313064365749353	0.11117817018593722	0.068877770920216727
2020000	-53873.703221785065	-571.82617835376209	-44485.543154994615	-8816.3338884366894	0.065409826969545559	0.059555376380271176	0.064032649529781355	0.077019066997404365	0.086142643475784542
2030000	-53936.885219508767	-595.5479903215471	-44524.864711822331	-8816.4725173648912	0.062560050958185787	0.071066015402149116	0.052699561805349474	0.074574045753221324	0.11122793392180015
2040000	-53833.867638978722	-611.860420199175	-44415.110698423101	-8806.8965203564439	0.095155944273862009	0.063713178005347565	0.072639218651639498	0.055198309193543287	0.093152308994726887
2050000	-53843.722321542009	-574.84697583554964	-44469.392810445243	-8799.482535261217	0.098987448139268686	0.071895160918134998	0.069015120259741755	0.060170630062475673	0.097488114736060658
2060000	-53880.145102631737	-605.12250596302999	-44472.943400999444	-8802.0791956692628	0.093325978589382574	0.063865233314410824	0.090231613244627543	0.089143765058086452	0.066166228828180781
2070000	-53896.57341184283	-593.29439765819586	-44491.81114348046	-8811.4678707041749	0.13386389998188983	0.046135238451265319	0.086350981356734455	0.08587166835474519	0.075353092202122648
2080000	-53894.396136752148	-600.06875080779139	-44476.843036885475	-8817.4843490588828	0.14479883471919183	0.057592358940432943	0.076555918768260428	0.081386084650620125	0.080405434209734256
2090000	-53933.267189179511	-584.44853186585044	-44531.513818525549	-8817.3048387881136	0.17121401089294025	0.064488524381309462	0.081697713950134296	0.057048094839441149	0.070195924281642744
2100000	-53859.567070645309	-608.53101208494752	-44434.535825329731	-8816.5002332306321	0.15499864952157708	0.077422851861083539	0.072509198872271724	0.05833948415356164	0.07024725173741736
2110000	-53759.480477857665	-585.72563998105682	-44368.569236683623	-8805.1856011929849	0.21714768336411699	0.074006905539631948	0.070270143457810852	0.04532731507795576	0.065988813110079786
2120000	-53781.903096215581	-604.81933439360262	-44381.074838487213	-8796.008923334768	0.26847578363204855	0.079211584764786055	0.060827884549062371	0.051736407453390205	0.044263364800781087
2130000	-53784.716577593827	-601.40351946483929	-44379.759891648217	-8803.5531664807713	0.24101762964116064	0.089729139192567406	0.058898239303720346	0.058828880514954912	0.037774597046725443
2140000	-53784.21181730392	-589.99855045431696	-44396.711290321837	-8797.5019765277684	0.27586091083758013	0.088254969312178341	0.076020201534142087	0.063990492892219641	0.033444426165672683
2150000	-53779.109824488674	-609.54122125775689	-44363.153628963111	-8806.4149742678055	0.19627357769241391	0.062952355981897426	0.064507021428624675	0.06169092004069298	0.036533980833981058
2160000	-53684.341612511176	-587.47836899714503	-44301.555065545552	-8795.3081779684799	0.1891435324509583	0.0647583818834786	0.077766303996257627	0.054914653398376125	0.028474633947705774
2170000	-53795.435437461456	-583.94653236238526	-44417.350419068913	-8794.138486030155	0.15246292617910559	0.063240528473617996	0.098297431563070387	0.046253385926038573	0.027152967239162846
2180000	-53821.999165922483	-599.64269858721752	-44420.740900004785	-8801.615567330482	0.10396880009894836	0.056899415496098199	0.12384900387482849	0.049983864313631041	0.035334871890986372
2190000	-53878.724454865245	-588.77919125297967	-44485.253944491516	-8804.6913191207495	0.10234480822780281	0.057748839189196467	0.1638635569165276	0.038461166763489756	0.034266543911865378
2200000	-53748.541837030993	-630.4269454637132	-44315.479894976699	-8802.6349965905829	0.085707910960454603	0.060227848137749521	0.15154793202254263	0.036292193250528154	0.034686366024907531
2210000	-53721.123259257321	-594.10738652456803	-44334.180931570336	-8792.8349411624149	0.085918185771518107	0.040511651268209423	0.19985638005612733	0.030013159916951717	0.03542416160917522
2220000	-53692.426217814049	-570.71270820370387	-44326.429201031307	-8795.2843085790373	0.070604879975842763	0.04170080527936125	0.15799770693147783	0.032498446407282375	0.043874568562422597
2230000	-53738.051736409179	-584.2869645246268	-44360.388540831758	-8793.3762310527964	0.084686063715880222	0.041089812549852174	0.14413201966022429	0.043552993319123136	0.040311239307032169
2240000	-53783.499067366138	-588.00241145355028	-44395.660846359991	-8799.8358095525982	0.081065493736616825	0.034333161276071077	0.14200378213178474	0.053988561495264605	0.042169781916191189
2250000	-53762.996657270334	-568.76876542603145	-44394.711217017248	-8799.5166748270567	0.10393974768288756	0.040067612845520316	0.12201408525560661	0.049307752121599657	0.035525115183712687
2260000	-53788.26198335737	-569.04597264243785	-44413.083856970588	-8806.1321537443437	0.134410741534122	0.041943269642835068	0.12343261630088941	0.04258710377356055	0.03361225155240443
2270000	-53784.509815850994	-595.91980650628921	-44380.214412459332	-8808.3755968853729	0.094177699519399832	0.040173700519221645	0.13389212741001127	0.034613387930379699	0.032067342286307067
2280000	-53750.862934511184	-587.62969056495876	-44363.982127170813	-8799.2511167754128	0.11462166022998289	0.035890823545323663	0.082193049830524501	0.03150145912145743	0.034151650937005049
2290000	-53768.163593611222	-597.81818804752561	-44378.329486718329	-8792.015918845369	0.099116508682586021	0.02910410316661672	0.0674600262286532	0.028570202520535132	0.032764737272843437
2300000	-53800.612651426105	-580.03157640023198	-44413.928731327571	-8806.6523436983043	0.15062928645594548	0.027787088827025252	0.062657263841500305	0.028104503844014535	0.039512290229189277
2310000	-53646.803864532099	-590.48960118135426	-44267.436303668786	-8788.8779596819586	0.16417691358990219	0.027493875072518634	0.07543053347489774	0.026393909460618745	0.052052799742208833
2320000	-53652.978766061089	-581.54038676539153	-44284.137937452411	-8787.3004418432829	0.11679878095208532	0.041853465709589081	0.053285161988347457	0.021059222242150014	0.066113086648559596
2330000	-53621.802630893035	-604.53331805282005	-44235.340609944506	-8781.9287028957115	0.15244672135611087	0.031000977523839967	0.054868020336458538	0.019179809450878892	0.06911359262213361
2340000	-53670.874672101148	-591.96638226823904	-44298.367154474516	-8780.5411353583913	0.11544042447722432	0.022639573091765852	0.076227003279033284	0.017376569626556409	0.075070994179022923
2350000	-53684.127476276321	-586.50600976412272	-44303.99496216081	-8793.6265043513849	0.11490941063177203	0.028931272654853957	0.071853545633063232	0.01871389918772268	0.057151555877325719
2360000	-53670.316653775502	-598.6058155228659	-44284.250550669538	-8787.4602875830969	0.0836337942592979	0.02730479615999842	0.059751182673373919	0.020728470052633615	0.041894133215870315
2370000	-53684.875816860615	-618.88503120281882	-44271.335000564097	-8794.6557850937024	0.08637154221608806	0.023025407105971951	0.04321628715543796	0.021790565312453606	0.045410722952570565
2380000	-53754.396285531271	-582.71468275316568	-44372.812313208509	-8798.8692895695931	0.076281311700216653	0.017172987190131366	0.042901118507759704	0.019098131870058183	0.053266092964908612
2390000	-53713.707577457164	-578.20658061318841	-44344.494724686738	-8791.0062721572394	0.067032624325845253	0.017432832201495028	0.044158826884137768	0.018972775004503971	0.05410768337974832
2400000	-53735.715871701221	-586.38019025189737	-44359.600176374122	-8789.7355050752012	0.068298617373121748	0.019304597326625327	0.043559728805775209	0.020173994210045797	0.052081822367346105
2410000	-53775.627816537788	-569.01310570165674	-44418.914042513483	-8787.70066832265	0.044179624288426041	0.016809184526691747	0.049374643867347918	0.018232448225493487	0.056731541540120646
2420000	-53732.091823522576	-585.01725321933509	-44366.523930804193	-8780.5506394990516	0.045229778573734905	0.016918516190708908	0.05443761945668428	0.024876013353654459	0.064802052486009468
2430000	-53727.209786015148	-593.72582608209063	-44342.405046338652	-8791.0789135944069	0.05445469081380528	0.024352073891698387	0.052074949165612713	0.021125029137163069	0.060271286769038514
2440000	-53792.018423649759	-600.24413918031837	-44374.717580705612	-8817.056703763832	0.049106257556585653	0.026143741059575159	0.068006796131650241	0.023558537368163168	0.046234802141974195
2450000	-53770.601572680287	-627.84668211568805	-44337.919568850426	-8804.8353217141703	0.044786395787645178	0.025417915600188207	0.073546342712873664	0.015065028658246439	0.055447942417007193
2460000	-53782.916005990148	-584.35448109363301	-44394.478857398244	-8804.0826674982673	0.05384762602486131	0.026882589042405074	0.08968562322083308	0.016589492923195535	0.053278689780701244
2470000	-53884.068263380737	-590.41977461150032	-44476.742992311789	-8816.9054964574461	0.064929845027725877	0.028671618408176225	0.059652038471632786	0.026956503339884544	0.056291061103282573
2480000	-53866.01462906356	-599.36860326546355	-44451.326332575889	-8815.3196932222054	0.072099631902195982	0.028409236644947485	0.071616984353301855	0.020136719549858965	0.0524198688109144
2490000	-53812.641342675015	-603.34807155880549	-44409.48650013392	-8799.8067709822863	0.057003078473641972	0.023279284027641383	0.072037055861895155	0.020944454079414941	0.059456427755374089
2500000	-53831.585229342687	-599.91745034033147	-44428.545090416381	-8803.1226885859724	0.065647915671958296	0.02286665367946349	0.0740729347679593	0.022846202491774305	0.060795998191334896
2510000	-53804.409167333702	-562.45062170906795	-44434.144392924143	-8807.8141527004918	0.058649972223546336	0.023706759620681975	0.063308799725250109	0.018297698017236089	0.059430138570807527
2520000	-53733.044307287353	-592.41979724935447	-44346.950275736468	-8793.6742343015285	0.077263814939670522	0.017934489521361983	0.062575338365241345	0.021728760480155304	0.065214481657456497
2530000	-53728.575897399118	-593.22078067553116	-44339.922300045168	-8795.432816678418	0.079652242572836054	0.017477589670424887	0.077861698379145541	0.021205880363318778	0.077647261768487408
2540000	-53731.742377229886	-581.70817910394669	-44362.347317013802	-8787.6868811121385	0.076380076424410706	0.017161308540888265	0.092975822392932075	0.020460718636699977	0.059777099222565938
2550000	-53706.38399050427	-579.36470303003262	-44348.986827664587	-8778.0324598096486	0.072100083694238981	0.022264664807897332	0.09205302093739326	0.02433118337809485	0.0573053980533434
2560000	-53816.558970114937	-562.28482842971766	-44460.68349062273	-8793.5906510624918	0.094420428776476897	0.033905328054875603	0.11157457269319043	0.01925364868164	0.05909261942388052
2570000	-53790.413935535158	-581.00022486808757	-44415.745922780938	-8793.6677878861301	0.086552215854310124	0.028067369697300514	0.14021981416852217	0.01740676038593774	0.042211109351996567
2580000	-53737.784433260516	-596.88945053288307	-44349.40182052226	-8791.49316220537	0.10076407036309429	0.026133497276966143	0.13722162743942701	0.015832247741561011	0.032684936814405575
2590000	-53654.624319586786	-571.62128199362087	-44309.344127706856	-8773.6589098863114	0.083791916708980771	0.035573077043210589	0.10182542995766264	0.024727244455817022	0.037284380320259734
2600000	-53712.872139546045	-577.19347426615138	-44345.645895049252	-8790.0327702306386	0.08400417553339258	0.042778838163504612	0.091916541542685429	0.023594645861329307	0.035341253947215934
2610000	-53734.298201763166	-599.6645758751863	-44338.928934809519	-8795.7046910784629	0.085433351512136962	0.050073653922278819	0.080256876932056867	0.01965952981845662	0.050531830964628557
2620000	-53701.408221712867	-581.7288882449858	-44334.467376503555	-8785.2119569643255	0.1073235468156078	0.038955235233546333	0.079370840612791191	0.018718081593640398	0.045069759243028175
2630000	-53629.533976830571	-587.25751761430774	-44264.211386421681	-8778.0650727945831	0.10007990554236577	0.034798044659915109	0.062784644757258729	0.021752562495752668	0.046612086673475675
2640000	-53684.333533494391	-575.10867121606975	-44325.219327819563	-8784.0055344587599	0.091883386948217433	0.035624391089361905	0.065140964302274548	0.018712549504295357	0.044542998100233912
2650000	-53717.87654673231	-585.37050911135532	-44337.466195606292	-8795.0398420146594	0.071132804130956198	0.034489171500238773	0.072084316425506154	0.018901176651918331	0.056666695029535953
2660000	-53752.298672540615	-605.98926931271069	-44345.370948770193	-8800.9384544577115	0.047988139791403789	0.033408714689824766	0.084657016243327665	0.01416702742264722	0.045667938640265623
2670000	-53769.164023636775	-578.76170794149357	-44390.142216283464	-8800.2600994118184	0.038794946695347894	0.040600239833393836	0.092737875922234037	0.015812339764877788	0.050342536003400808
2680000	-53753.328019333872	-595.32337264489604	-44355.739801415169	-8802.2648452738067	0.049964897441635271	0.043745645034024963	0.067614874072076628	0.01832741402153993	0.053187689196088198
2690000	-53771.74732137534	-597.56166559093776	-44371.426556148464	-8802.7590996359359	0.047758736986487998	0.044991566579396507	0.053705135536139335	0.021936281507621832	0.043231348916932075
2700000	-53783.588881690201	-583.43225633754844	-44390.119160437491	-8810.0374649151636	0.048856736264633861	0.058791593366227891	0.062012779300268203	0.018695854419511937	0.044171923497453476
2710000	-53693.213752406846	-603.19744530933224	-44306.923545193669	-8783.0927619038412	0.05024643692071299	0.04711872036576422	0.060359719228019963	0.025396913224827303	0.072571194307228165
2720000	-53693.489597367508	-586.75536437152846	-44323.57076751627	-8783.163465479709	0.050418955004975279	0.04683981052758085	0.056811075647756629	0.02208810739779116	0.069838583770391816
2730000	-53672.314310481488	-599.0855066097638	-44283.83656485087	-8789.3922390208536	0.054390786779349241	0.048054663505695226	0.052498098715192225	0.020092351192881896	0.061723217333081774
2740000	-53685.51303834749	-597.50519390111185	-44295.534937540375	-8792.4729069060049	0.070392830910256637	0.041480185097459044	0.064878766813355818	0.020751968035404553	0.050258710623593258
2750000	-53666.753570932808	-595.25639375201683	-44282.452381058516	-8789.0447961222744	0.083599113013510584	0.027503263935172991	0.060832643120461723	0.025175659108687506	0.042615496557268956
2760000	-53566.687317474447	-611.84428715537558	-44179.641828749634	-8775.2012015694345	0.064636557530984226	0.039642324239375075	0.065422397000211283	0.02060945062152536	0.037675227686247141
2770000	-53610.422323091669	-618.65147005975052	-44212.388942215002	-8779.3819108169191	0.04096118138274963	0.04409030992248706	0.07938530127026272	0.026464557331006444	0.026207826898682219
2780000	-53692.849720267448	-609.95727621516721	-44287.774518461374	-8795.1179255909083	0.033419232321611279	0.053599194022094933	0.086653366060438386	0.027077154132642153	0.026642937044134854
2790000	-53652.678630302908	-594.50311128074441	-44262.57257962595	-8795.6029393962162	0.031138683427376052	0.051655056082071438	0.079877358213870917	0.027957124274114328	0.020065451464497265
2800000	-53541.948179709223	-585.51901164925266	-44189.801448216618	-8766.6277198433527	0.03271757727487206	0.048643687920677393	0.091608289173245885	0.024291328226900593	0.019918567200728206
2810000	-53560.426263892783	-592.08557409281582	-44201.913497625617	-8766.4271921743493	0.044796649039635129	0.044713110529186577	0.099932611430762736	0.023600648966957415	0.020964358966316536
2820000	-53525.917106462606	-605.70813925237269	-44157.504325187416	-8762.7046420228144	0.039083132941113145	0.036335819366681975	0.070233880674730104	0.021353124541928246	0.024655504205365227
2830000	-53555.157559360487	-599.92250504123842	-44178.97300280058	-8776.2620515186718	0.067293403959368059	0.044668633931099253	0.060104828680198237	0.021503999066976531	0.031969313892070701
2840000	-53548.259709926191	-598.9653174698791	-44163.27328200738	-8786.0211104489354	0.081251629668868591	0.060190347749501966	0.048318616380503679	0.029642129733092042	0.030390590789952855
2850000	-53532.001514099058	-584.55143617021326	-44174.556756384234	-8772.8933215446086	0.08027491456781749	0.043866151401333271	0.053270084173597701	0.028711046531792149	0.032474362996107356
2860000	-53614.454182386988	-586.94892535221277	-44234.871517395644	-8792.6337396391318	0.068489437339752574	0.049410342581969843	0.057121994294906435	0.037849509977908223	0.027623610964917278
2870000	-53564.995164930267	-600.56817324660824	-44181.733513389241	-8782.6934782944154	0.075085073828947024	0.044250371643407387	0.067723684146896695	0.044665904589717344	0.033060494884664525
2880000	-53525.424393192981	-576.2401797045469	-44185.261039568191	-8763.9231739202442	0.065632305180558445	0.032684037207233119	0.076059864617585876	0.043742670809523113	0.050235611797056171
2890000	-53551.655332782269	-606.51532745858458	-44167.639997571328	-8777.5000077523582	0.059647277226097355	0.036917636417267155	0.074874452083161833	0.059666933316520079	0.055237426029569575
2900000	-53525.886682959754	-606.68941328539438	-44150.327364211284	-8768.8699054630779	0.072433589107181826	0.03237513679149346	0.076331479602324837	0.057826076987035055	0.051882573680212332
2910000	-53543.227299884908	-591.55562770206052	-44178.93219587901	-8772.7394763038392	0.079697188818467921	0.02774456331577756	0.069960935553862277	0.056853314729322146	0.060312718423454655
2920000	-53550.413213027423	-593.90095577584418	-44194.318806026364	-8762.1934512252119	0.078891987223759827	0.022466214165800514	0.10232127379955724	0.061558477629478678	0.065782827660661056
2930000	-53529.208737463487	-606.1160096955432	-44156.612981731872	-8766.4797460360714	0.078589981305453804	0.020642240979948878	0.093443172862569618	0.053293687734177364	0.080208403841669648
2940000	-53555.704152670827	-594.93925274148035	-44186.739878737659	-8774.0250211916864	0.071297347760798352	0.017766161033622243	0.085077315065395329	0.058243077833116871	0.077850560905663335
2950000	-53621.645257110285	-601.96977161197708	-44232.779987121045	-8786.8954983772637	0.079870799741320858	0.018265992023176976	0.076907304138341515	0.053720461783790217	0.082438117818825735
2960000	-53623.014267706909	-599.37910286191413	-44237.372851458706	-8786.2623133862871	0.10374697534717944	0.016621912066699263	0.092026059900919263	0.063306423991046495	0.087251931595844476
2970000	-53630.110835441934	-578.14049284677776	-44266.612452602567	-8785.3578899925924	0.12822789104354268	0.01839468804448266	0.083692498670182178	0.045099684851010492	0.094803621110272143
2980000	-53617.638041823579	-602.57633702204623	-44236.229370184621	-8778.8323346169127	0.096968524515506721	0.020265777623495022	0.071774440708183951	0.048153524790256474	0.11461085865974266
2990000	-53577.318838078339	-584.81884828619332	-44208.004529256228	-8784.4954605359162	0.096437890737700913	0.021556928378833953	0.053403264887676674	0.043800637613838157	0.12735904930874414
3000000	-53620.553603468754	-582.93017001582575	-44245.15996309762	-8792.4634703553093	0.097740914960164002	0.024647203053813516	0.044133281963022408	0.039753685729790079	0.13588320860057559
3010000	-53603.960300513761	-582.76969120986416	-44244.781507411724	-8776.4091018921754	0.099697748546738782	0.020100301151168898	0.060083251556805939	0.033242405071712354	0.14426706133166142
3020000	-53533.234970507365	-581.54744437044076	-44182.710959010859	-8768.9765671260611	0.074507762829660221	0.023186243766891192	0.092323644746672776	0.03579420583615231	0.17795418038640204
3030000	-53676.463717324223	-573.39073875427937	-44319.727752165621	-8783.3452264043226	0.059513591466010499	0.023178097362442151	0.10276776175893801	0.040146312110353508	0.20580807212909671
3040000	-53614.290723554193	-590.59827822197417	-44240.243109512739	-8783.4493358194813	0.05013470593207954	0.025576180902780649	0.087005377692511862	0.036629603134912765	0.2595073304175658
3050000	-53590.373959122415	-565.20770320570568	-44244.770452845631	-8780.3958030710783	0.062037413381771316	0.017744778373507544	0.072602863823655883	0.0429546922534184	0.28109049336197656
3060000	-53595.037403110851	-590.61731249590048	-44234.082792709625	-8770.3372979053238	0.078179084260104836	0.016369207521484783	0.082462827749290799	0.046670270804379459	0.31862448068190341
3070000	-53702.973367055769	-573.8248605272446	-44339.674331151196	-8789.4741753773269	0.084771076622568636	0.021919122947099152	0.087201324941689848	0.05514693259861133	0.31744836432433465
3080000	-53661.021163709163	-611.96581558057119	-44268.168706978708	-8780.8866411498821	0.096961250311907429	0.020664513168940104	0.086251378431222187	0.045991525440777385	0.24468861469798903
3090000	-53628.824361220366	-594.24279536031349	-44245.570814324397	-8789.0107515356576	0.090999624884638669	0.016288987187370495	0.071749322138221536	0.058588712232209239	0.32173715199170988
3100000	-53691.676767622572	-578.85207191632207	-44309.165178098476	-8803.6595176077753	0.087995291317494784	0.018486659264620554	0.072084899493984153	0.066026697210482738	0.29893946113317105
3110000	-53659.796776118215	-588.72922292412602	-44280.032202979724	-8791.0353502143626	0.057847641062049426	0.017173894590390568	0.088130147679694473	0.047980386520287625	0.34661808217165463
3120000	-53776.12769137491	-593.90408033067717	-44373.25206990217	-8808.9715411420621	0.045270111698071443	0.015254689993325386	0.086699622232316018	0.047640029981993973	0.37774791294518811
3130000	-53768.10478932265	-596.30587319030428	-44364.443760321708	-8807.3551558106337	0.037641705196746075	0.022030336973908188	0.078573282693885041	0.070906422026706675	0.39040739374309769
3140000	-53757.239655048215	-575.93990536663216	-44379.94779763915	-8801.3519520424306	0.047529294819633958	0.016991004047046458	0.065136121461062055	0.064510195627535474	0.37860183369196698
3150000	-53729.280251966949	-574.6669412565094	-44356.238901913486	-8798.3744087969535	0.055829572022614481	0.018549431026825724	0.057953337609888689	0.069543383491810204	0.3258368215255204
3160000	-53750.507325756487	-592.48410217506489	-44359.674142941134	-8798.3490806402915	0.062704665327734707	0.019444139595598514	0.046590616527036652	0.077896195887294725	0.35320812181466688
3170000	-53725.03422936656	-582.23391717906588	-44348.880638581213	-8793.9196736062804	0.083476028083946996	0.023264702354396778	0.050882336734185615	0.071558203267053977	0.4361775298447208
3180000	-53782.368787931431	-607.33001072576235	-44368.513506139541	-8806.5252710661298	0.08257136090636702	0.014007081267829105	0.048931732841231229	0.058223220999309044	0.36176804224512554
3190000	-53807.759086193044	-561.3794233465386	-44439.015557191065	-8807.3641056554407	0.090234536621148692	0.018830591189690823	0.072872415451290098	0.059502060463955155	0.21280670527022363
